ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,populacao
2016,RN,Rio Grande do Norte,2403202,Doutor Severiano,7187
2017,RN,Rio Grande do Norte,2403202,Doutor Severiano,7190
2018,RN,Rio Grande do Norte,2403202,Doutor Severiano,7080
2019,RN,Rio Grande do Norte,2403202,Doutor Severiano,7076
2020,RN,Rio Grande do Norte,2403202,Doutor Severiano,7072
2021,RN,Rio Grande do Norte,2403202,Doutor Severiano,7068
2022,RN,Rio Grande do Norte,2403202,Doutor Severiano,7049
1991,RN,Rio Grande do Norte,2403251,Parnamirim,63312
1992,RN,Rio Grande do Norte,2403251,Parnamirim,64493
1993,RN,Rio Grande do Norte,2403251,Parnamirim,66508
1994,RN,Rio Grande do Norte,2403251,Parnamirim,67959
1995,RN,Rio Grande do Norte,2403251,Parnamirim,69375
1996,RN,Rio Grande do Norte,2403251,Parnamirim,86177
1997,RN,Rio Grande do Norte,2403251,Parnamirim,89912
1998,RN,Rio Grande do Norte,2403251,Parnamirim,93059
1999,RN,Rio Grande do Norte,2403251,Parnamirim,96210
2000,RN,Rio Grande do Norte,2403251,Parnamirim,124690
2001,RN,Rio Grande do Norte,2403251,Parnamirim,132237
2002,RN,Rio Grande do Norte,2403251,Parnamirim,137604
2003,RN,Rio Grande do Norte,2403251,Parnamirim,143598
2004,RN,Rio Grande do Norte,2403251,Parnamirim,156181
2005,RN,Rio Grande do Norte,2403251,Parnamirim,163144
2006,RN,Rio Grande do Norte,2403251,Parnamirim,170055
2007,RN,Rio Grande do Norte,2403251,Parnamirim,172751
2008,RN,Rio Grande do Norte,2403251,Parnamirim,178819
2009,RN,Rio Grande do Norte,2403251,Parnamirim,184222
2010,RN,Rio Grande do Norte,2403251,Parnamirim,202456
2011,RN,Rio Grande do Norte,2403251,Parnamirim,208425
2012,RN,Rio Grande do Norte,2403251,Parnamirim,214199
2013,RN,Rio Grande do Norte,2403251,Parnamirim,229414
2014,RN,Rio Grande do Norte,2403251,Parnamirim,235983
2015,RN,Rio Grande do Norte,2403251,Parnamirim,242384
2016,RN,Rio Grande do Norte,2403251,Parnamirim,248623
2017,RN,Rio Grande do Norte,2403251,Parnamirim,254709
2018,RN,Rio Grande do Norte,2403251,Parnamirim,255793
2019,RN,Rio Grande do Norte,2403251,Parnamirim,261469
2020,RN,Rio Grande do Norte,2403251,Parnamirim,267036
2021,RN,Rio Grande do Norte,2403251,Parnamirim,272490
2022,RN,Rio Grande do Norte,2403251,Parnamirim,252950
1991,RN,Rio Grande do Norte,2403301,Encanto,4720
1992,RN,Rio Grande do Norte,2403301,Encanto,4770
1993,RN,Rio Grande do Norte,2403301,Encanto,4847
1994,RN,Rio Grande do Norte,2403301,Encanto,4904
1995,RN,Rio Grande do Norte,2403301,Encanto,4960
1996,RN,Rio Grande do Norte,2403301,Encanto,4659
1997,RN,Rio Grande do Norte,2403301,Encanto,4649
1998,RN,Rio Grande do Norte,2403301,Encanto,4641
1999,RN,Rio Grande do Norte,2403301,Encanto,4632
2000,RN,Rio Grande do Norte,2403301,Encanto,4798
2001,RN,Rio Grande do Norte,2403301,Encanto,4808
2002,RN,Rio Grande do Norte,2403301,Encanto,4814
2003,RN,Rio Grande do Norte,2403301,Encanto,4822
2004,RN,Rio Grande do Norte,2403301,Encanto,4838
2005,RN,Rio Grande do Norte,2403301,Encanto,4847
2006,RN,Rio Grande do Norte,2403301,Encanto,4856
2007,RN,Rio Grande do Norte,2403301,Encanto,5158
2008,RN,Rio Grande do Norte,2403301,Encanto,5316
2009,RN,Rio Grande do Norte,2403301,Encanto,5365
2010,RN,Rio Grande do Norte,2403301,Encanto,5231
2011,RN,Rio Grande do Norte,2403301,Encanto,5264
2012,RN,Rio Grande do Norte,2403301,Encanto,5297
2013,RN,Rio Grande do Norte,2403301,Encanto,5515
2014,RN,Rio Grande do Norte,2403301,Encanto,5554
2015,RN,Rio Grande do Norte,2403301,Encanto,5593
2016,RN,Rio Grande do Norte,2403301,Encanto,5630
2017,RN,Rio Grande do Norte,2403301,Encanto,5666
2018,RN,Rio Grande do Norte,2403301,Encanto,5608
2019,RN,Rio Grande do Norte,2403301,Encanto,5638
2020,RN,Rio Grande do Norte,2403301,Encanto,5668
2021,RN,Rio Grande do Norte,2403301,Encanto,5697
2022,RN,Rio Grande do Norte,2403301,Encanto,6017
1991,RN,Rio Grande do Norte,2403400,Equador,5492
1992,RN,Rio Grande do Norte,2403400,Equador,5516
1993,RN,Rio Grande do Norte,2403400,Equador,5560
1994,RN,Rio Grande do Norte,2403400,Equador,5590
1995,RN,Rio Grande do Norte,2403400,Equador,5620
1996,RN,Rio Grande do Norte,2403400,Equador,5618
1997,RN,Rio Grande do Norte,2403400,Equador,5690
1998,RN,Rio Grande do Norte,2403400,Equador,5750
1999,RN,Rio Grande do Norte,2403400,Equador,5810
2000,RN,Rio Grande do Norte,2403400,Equador,5664
2001,RN,Rio Grande do Norte,2403400,Equador,5690
2002,RN,Rio Grande do Norte,2403400,Equador,5700
2003,RN,Rio Grande do Norte,2403400,Equador,5717
2004,RN,Rio Grande do Norte,2403400,Equador,5752
2005,RN,Rio Grande do Norte,2403400,Equador,5772
2006,RN,Rio Grande do Norte,2403400,Equador,5791
2007,RN,Rio Grande do Norte,2403400,Equador,5875
2008,RN,Rio Grande do Norte,2403400,Equador,6050
2009,RN,Rio Grande do Norte,2403400,Equador,6084
2010,RN,Rio Grande do Norte,2403400,Equador,5822
2011,RN,Rio Grande do Norte,2403400,Equador,5834
2012,RN,Rio Grande do Norte,2403400,Equador,5846
2013,RN,Rio Grande do Norte,2403400,Equador,6054
2014,RN,Rio Grande do Norte,2403400,Equador,6070
2015,RN,Rio Grande do Norte,2403400,Equador,6087
2016,RN,Rio Grande do Norte,2403400,Equador,6103
2017,RN,Rio Grande do Norte,2403400,Equador,6119
2018,RN,Rio Grande do Norte,2403400,Equador,6036
2019,RN,Rio Grande do Norte,2403400,Equador,6045
2020,RN,Rio Grande do Norte,2403400,Equador,6054
2021,RN,Rio Grande do Norte,2403400,Equador,6064
2022,RN,Rio Grande do Norte,2403400,Equador,5355
1991,RN,Rio Grande do Norte,2403509,Espírito Santo,10122
1992,RN,Rio Grande do Norte,2403509,Espírito Santo,10271
1993,RN,Rio Grande do Norte,2403509,Espírito Santo,10587
1994,RN,Rio Grande do Norte,2403509,Espírito Santo,10798
1995,RN,Rio Grande do Norte,2403509,Espírito Santo,11005
1996,RN,Rio Grande do Norte,2403509,Espírito Santo,9186
1997,RN,Rio Grande do Norte,2403509,Espírito Santo,9055
1998,RN,Rio Grande do Norte,2403509,Espírito Santo,8945
1999,RN,Rio Grande do Norte,2403509,Espírito Santo,8834
2000,RN,Rio Grande do Norte,2403509,Espírito Santo,10715
2001,RN,Rio Grande do Norte,2403509,Espírito Santo,10783
2002,RN,Rio Grande do Norte,2403509,Espírito Santo,10840
2003,RN,Rio Grande do Norte,2403509,Espírito Santo,10898
2004,RN,Rio Grande do Norte,2403509,Espírito Santo,11020
2005,RN,Rio Grande do Norte,2403509,Espírito Santo,11087
2006,RN,Rio Grande do Norte,2403509,Espírito Santo,11154
2007,RN,Rio Grande do Norte,2403509,Espírito Santo,10132
2008,RN,Rio Grande do Norte,2403509,Espírito Santo,10414
2009,RN,Rio Grande do Norte,2403509,Espírito Santo,10373
2010,RN,Rio Grande do Norte,2403509,Espírito Santo,10475
2011,RN,Rio Grande do Norte,2403509,Espírito Santo,10457
2012,RN,Rio Grande do Norte,2403509,Espírito Santo,10439
2013,RN,Rio Grande do Norte,2403509,Espírito Santo,10753
2014,RN,Rio Grande do Norte,2403509,Espírito Santo,10739
2015,RN,Rio Grande do Norte,2403509,Espírito Santo,10727
2016,RN,Rio Grande do Norte,2403509,Espírito Santo,10714
2017,RN,Rio Grande do Norte,2403509,Espírito Santo,10702
2018,RN,Rio Grande do Norte,2403509,Espírito Santo,10527
2019,RN,Rio Grande do Norte,2403509,Espírito Santo,10505
2020,RN,Rio Grande do Norte,2403509,Espírito Santo,10484
2021,RN,Rio Grande do Norte,2403509,Espírito Santo,10463
2022,RN,Rio Grande do Norte,2403509,Espírito Santo,10622
1991,RN,Rio Grande do Norte,2403608,Extremoz,14941
1992,RN,Rio Grande do Norte,2403608,Extremoz,15226
1993,RN,Rio Grande do Norte,2403608,Extremoz,15695
1994,RN,Rio Grande do Norte,2403608,Extremoz,16038
1995,RN,Rio Grande do Norte,2403608,Extremoz,16372
1996,RN,Rio Grande do Norte,2403608,Extremoz,17814
1997,RN,Rio Grande do Norte,2403608,Extremoz,18586
1998,RN,Rio Grande do Norte,2403608,Extremoz,19237
1999,RN,Rio Grande do Norte,2403608,Extremoz,19888
2000,RN,Rio Grande do Norte,2403608,Extremoz,19572
2001,RN,Rio Grande do Norte,2403608,Extremoz,20106
2002,RN,Rio Grande do Norte,2403608,Extremoz,20546
2003,RN,Rio Grande do Norte,2403608,Extremoz,20999
2004,RN,Rio Grande do Norte,2403608,Extremoz,21948
2005,RN,Rio Grande do Norte,2403608,Extremoz,22473
2006,RN,Rio Grande do Norte,2403608,Extremoz,22995
2007,RN,Rio Grande do Norte,2403608,Extremoz,21792
2008,RN,Rio Grande do Norte,2403608,Extremoz,22473
2009,RN,Rio Grande do Norte,2403608,Extremoz,22751
2010,RN,Rio Grande do Norte,2403608,Extremoz,24569
2011,RN,Rio Grande do Norte,2403608,Extremoz,24953
2012,RN,Rio Grande do Norte,2403608,Extremoz,25324
2013,RN,Rio Grande do Norte,2403608,Extremoz,26677
2014,RN,Rio Grande do Norte,2403608,Extremoz,27107
2015,RN,Rio Grande do Norte,2403608,Extremoz,27525
2016,RN,Rio Grande do Norte,2403608,Extremoz,27933
2017,RN,Rio Grande do Norte,2403608,Extremoz,28331
2018,RN,Rio Grande do Norte,2403608,Extremoz,28222
2019,RN,Rio Grande do Norte,2403608,Extremoz,28583
2020,RN,Rio Grande do Norte,2403608,Extremoz,28936
2021,RN,Rio Grande do Norte,2403608,Extremoz,29282
2022,RN,Rio Grande do Norte,2403608,Extremoz,61381
1991,RN,Rio Grande do Norte,2403707,Felipe Guerra,6042
1992,RN,Rio Grande do Norte,2403707,Felipe Guerra,6170
1993,RN,Rio Grande do Norte,2403707,Felipe Guerra,6366
1994,RN,Rio Grande do Norte,2403707,Felipe Guerra,6513
1995,RN,Rio Grande do Norte,2403707,Felipe Guerra,6657
1996,RN,Rio Grande do Norte,2403707,Felipe Guerra,5734
1997,RN,Rio Grande do Norte,2403707,Felipe Guerra,5538
1998,RN,Rio Grande do Norte,2403707,Felipe Guerra,5372
1999,RN,Rio Grande do Norte,2403707,Felipe Guerra,5207
2000,RN,Rio Grande do Norte,2403707,Felipe Guerra,5534
2001,RN,Rio Grande do Norte,2403707,Felipe Guerra,5464
2002,RN,Rio Grande do Norte,2403707,Felipe Guerra,5427
2003,RN,Rio Grande do Norte,2403707,Felipe Guerra,5378
2004,RN,Rio Grande do Norte,2403707,Felipe Guerra,5273
2005,RN,Rio Grande do Norte,2403707,Felipe Guerra,5216
2006,RN,Rio Grande do Norte,2403707,Felipe Guerra,5159
2007,RN,Rio Grande do Norte,2403707,Felipe Guerra,5680
2008,RN,Rio Grande do Norte,2403707,Felipe Guerra,5848
2009,RN,Rio Grande do Norte,2403707,Felipe Guerra,5875
2010,RN,Rio Grande do Norte,2403707,Felipe Guerra,5734
2011,RN,Rio Grande do Norte,2403707,Felipe Guerra,5749
2012,RN,Rio Grande do Norte,2403707,Felipe Guerra,5765
2013,RN,Rio Grande do Norte,2403707,Felipe Guerra,5973
2014,RN,Rio Grande do Norte,2403707,Felipe Guerra,5994
2015,RN,Rio Grande do Norte,2403707,Felipe Guerra,6013
2016,RN,Rio Grande do Norte,2403707,Felipe Guerra,6033
2017,RN,Rio Grande do Norte,2403707,Felipe Guerra,6052
2018,RN,Rio Grande do Norte,2403707,Felipe Guerra,5972
2019,RN,Rio Grande do Norte,2403707,Felipe Guerra,5985
2020,RN,Rio Grande do Norte,2403707,Felipe Guerra,5997
2021,RN,Rio Grande do Norte,2403707,Felipe Guerra,6009
2022,RN,Rio Grande do Norte,2403707,Felipe Guerra,5970
1996,RN,Rio Grande do Norte,2403756,Fernando Pedroza,NA
1997,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2648
1998,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2620
1999,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2592
2000,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2650
2001,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2635
2002,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2620
2003,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2606
2004,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2577
2005,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2561
2006,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2545
2007,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2876
2008,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2964
2009,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2994
2010,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2854
2011,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2870
2012,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2885
2013,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3000
2014,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3019
2015,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3037
2016,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3055
2017,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3072
2018,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3039
2019,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3054
2020,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3067
2021,RN,Rio Grande do Norte,2403756,Fernando Pedroza,3081
2022,RN,Rio Grande do Norte,2403756,Fernando Pedroza,2937
1991,RN,Rio Grande do Norte,2403806,Florânia,12424
1992,RN,Rio Grande do Norte,2403806,Florânia,12479
1993,RN,Rio Grande do Norte,2403806,Florânia,12601
1994,RN,Rio Grande do Norte,2403806,Florânia,12682
1995,RN,Rio Grande do Norte,2403806,Florânia,12760
1996,RN,Rio Grande do Norte,2403806,Florânia,12253
1997,RN,Rio Grande do Norte,2403806,Florânia,8888
1998,RN,Rio Grande do Norte,2403806,Florânia,8861
1999,RN,Rio Grande do Norte,2403806,Florânia,8835
2000,RN,Rio Grande do Norte,2403806,Florânia,8978
2001,RN,Rio Grande do Norte,2403806,Florânia,8969
2002,RN,Rio Grande do Norte,2403806,Florânia,8964
2003,RN,Rio Grande do Norte,2403806,Florânia,8958
2004,RN,Rio Grande do Norte,2403806,Florânia,8945
2005,RN,Rio Grande do Norte,2403806,Florânia,8937
2006,RN,Rio Grande do Norte,2403806,Florânia,8930
2007,RN,Rio Grande do Norte,2403806,Florânia,8313
2008,RN,Rio Grande do Norte,2403806,Florânia,8540
2009,RN,Rio Grande do Norte,2403806,Florânia,8487
2010,RN,Rio Grande do Norte,2403806,Florânia,8959
2011,RN,Rio Grande do Norte,2403806,Florânia,8958
2012,RN,Rio Grande do Norte,2403806,Florânia,8957
2013,RN,Rio Grande do Norte,2403806,Florânia,9245
2014,RN,Rio Grande do Norte,2403806,Florânia,9250
2015,RN,Rio Grande do Norte,2403806,Florânia,9254
2016,RN,Rio Grande do Norte,2403806,Florânia,9258
2017,RN,Rio Grande do Norte,2403806,Florânia,9262
2018,RN,Rio Grande do Norte,2403806,Florânia,9121
2019,RN,Rio Grande do Norte,2403806,Florânia,9116
2020,RN,Rio Grande do Norte,2403806,Florânia,9786
2021,RN,Rio Grande do Norte,2403806,Florânia,9772
2022,RN,Rio Grande do Norte,2403806,Florânia,10199
1991,RN,Rio Grande do Norte,2403905,Francisco Dantas,3267
1992,RN,Rio Grande do Norte,2403905,Francisco Dantas,3240
1993,RN,Rio Grande do Norte,2403905,Francisco Dantas,3198
1994,RN,Rio Grande do Norte,2403905,Francisco Dantas,3167
1995,RN,Rio Grande do Norte,2403905,Francisco Dantas,3136
1996,RN,Rio Grande do Norte,2403905,Francisco Dantas,3001
1997,RN,Rio Grande do Norte,2403905,Francisco Dantas,2961
1998,RN,Rio Grande do Norte,2403905,Francisco Dantas,2928
1999,RN,Rio Grande do Norte,2403905,Francisco Dantas,2894
2000,RN,Rio Grande do Norte,2403905,Francisco Dantas,3021
2001,RN,Rio Grande do Norte,2403905,Francisco Dantas,2990
2002,RN,Rio Grande do Norte,2403905,Francisco Dantas,2969
2003,RN,Rio Grande do Norte,2403905,Francisco Dantas,2945
2004,RN,Rio Grande do Norte,2403905,Francisco Dantas,2895
2005,RN,Rio Grande do Norte,2403905,Francisco Dantas,2867
2006,RN,Rio Grande do Norte,2403905,Francisco Dantas,2839
2007,RN,Rio Grande do Norte,2403905,Francisco Dantas,2928
2008,RN,Rio Grande do Norte,2403905,Francisco Dantas,3011
2009,RN,Rio Grande do Norte,2403905,Francisco Dantas,3008
2010,RN,Rio Grande do Norte,2403905,Francisco Dantas,2874
2011,RN,Rio Grande do Norte,2403905,Francisco Dantas,2863
2012,RN,Rio Grande do Norte,2403905,Francisco Dantas,2852
2013,RN,Rio Grande do Norte,2403905,Francisco Dantas,2929
2014,RN,Rio Grande do Norte,2403905,Francisco Dantas,2919
2015,RN,Rio Grande do Norte,2403905,Francisco Dantas,2909
2016,RN,Rio Grande do Norte,2403905,Francisco Dantas,2899
2017,RN,Rio Grande do Norte,2403905,Francisco Dantas,2890
2018,RN,Rio Grande do Norte,2403905,Francisco Dantas,2836
2019,RN,Rio Grande do Norte,2403905,Francisco Dantas,2824
2020,RN,Rio Grande do Norte,2403905,Francisco Dantas,2813
2021,RN,Rio Grande do Norte,2403905,Francisco Dantas,2801
2022,RN,Rio Grande do Norte,2403905,Francisco Dantas,2700
1991,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4642
1992,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4663
1993,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4699
1994,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4725
1995,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4750
1996,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4539
1997,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4479
1998,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4428
1999,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4377
2000,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4580
2001,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4551
2002,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4567
2003,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4561
2004,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4548
2005,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4541
2006,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4534
2007,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4360
2008,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4482
2009,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4468
2010,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4233
2011,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4206
2012,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4181
2013,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4280
2014,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4254
2015,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4228
2016,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4204
2017,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4180
2018,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4095
2019,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4068
2020,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4041
2021,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4015
2022,RN,Rio Grande do Norte,2404002,Frutuoso Gomes,4122
1991,RN,Rio Grande do Norte,2404101,Galinhos,1266
1992,RN,Rio Grande do Norte,2404101,Galinhos,1268
1993,RN,Rio Grande do Norte,2404101,Galinhos,1238
1994,RN,Rio Grande do Norte,2404101,Galinhos,1226
1995,RN,Rio Grande do Norte,2404101,Galinhos,1214
1996,RN,Rio Grande do Norte,2404101,Galinhos,1435
1997,RN,Rio Grande do Norte,2404101,Galinhos,1474
1998,RN,Rio Grande do Norte,2404101,Galinhos,1507
1999,RN,Rio Grande do Norte,2404101,Galinhos,1541
2000,RN,Rio Grande do Norte,2404101,Galinhos,1767
2001,RN,Rio Grande do Norte,2404101,Galinhos,1823
2002,RN,Rio Grande do Norte,2404101,Galinhos,1873
2003,RN,Rio Grande do Norte,2404101,Galinhos,1922
2004,RN,Rio Grande do Norte,2404101,Galinhos,2025
2005,RN,Rio Grande do Norte,2404101,Galinhos,2082
2006,RN,Rio Grande do Norte,2404101,Galinhos,2138
2007,RN,Rio Grande do Norte,2404101,Galinhos,2149
2008,RN,Rio Grande do Norte,2404101,Galinhos,2219
2009,RN,Rio Grande do Norte,2404101,Galinhos,2264
2010,RN,Rio Grande do Norte,2404101,Galinhos,2159
2011,RN,Rio Grande do Norte,2404101,Galinhos,2222
2012,RN,Rio Grande do Norte,2404101,Galinhos,2284
2013,RN,Rio Grande do Norte,2404101,Galinhos,2446
2014,RN,Rio Grande do Norte,2404101,Galinhos,2516
2015,RN,Rio Grande do Norte,2404101,Galinhos,2584
2016,RN,Rio Grande do Norte,2404101,Galinhos,2650
2017,RN,Rio Grande do Norte,2404101,Galinhos,2715
2018,RN,Rio Grande do Norte,2404101,Galinhos,2726
2019,RN,Rio Grande do Norte,2404101,Galinhos,2786
2020,RN,Rio Grande do Norte,2404101,Galinhos,2845
2021,RN,Rio Grande do Norte,2404101,Galinhos,2903
2022,RN,Rio Grande do Norte,2404101,Galinhos,2105
1991,RN,Rio Grande do Norte,2404200,Goianinha,17496
1992,RN,Rio Grande do Norte,2404200,Goianinha,17818
1993,RN,Rio Grande do Norte,2404200,Goianinha,18379
1994,RN,Rio Grande do Norte,2404200,Goianinha,18780
1995,RN,Rio Grande do Norte,2404200,Goianinha,19172
1996,RN,Rio Grande do Norte,2404200,Goianinha,16739
1997,RN,Rio Grande do Norte,2404200,Goianinha,16529
1998,RN,Rio Grande do Norte,2404200,Goianinha,16352
1999,RN,Rio Grande do Norte,2404200,Goianinha,16175
2000,RN,Rio Grande do Norte,2404200,Goianinha,17661
2001,RN,Rio Grande do Norte,2404200,Goianinha,17679
2002,RN,Rio Grande do Norte,2404200,Goianinha,17696
2003,RN,Rio Grande do Norte,2404200,Goianinha,17712
2004,RN,Rio Grande do Norte,2404200,Goianinha,17746
2005,RN,Rio Grande do Norte,2404200,Goianinha,17764
2006,RN,Rio Grande do Norte,2404200,Goianinha,17783
2007,RN,Rio Grande do Norte,2404200,Goianinha,20347
2008,RN,Rio Grande do Norte,2404200,Goianinha,20997
2009,RN,Rio Grande do Norte,2404200,Goianinha,21321
2010,RN,Rio Grande do Norte,2404200,Goianinha,22481
2011,RN,Rio Grande do Norte,2404200,Goianinha,22851
2012,RN,Rio Grande do Norte,2404200,Goianinha,23209
2013,RN,Rio Grande do Norte,2404200,Goianinha,24476
2014,RN,Rio Grande do Norte,2404200,Goianinha,24889
2015,RN,Rio Grande do Norte,2404200,Goianinha,25292
2016,RN,Rio Grande do Norte,2404200,Goianinha,25685
2017,RN,Rio Grande do Norte,2404200,Goianinha,26068
2018,RN,Rio Grande do Norte,2404200,Goianinha,25980
2019,RN,Rio Grande do Norte,2404200,Goianinha,26328
2020,RN,Rio Grande do Norte,2404200,Goianinha,26669
2021,RN,Rio Grande do Norte,2404200,Goianinha,27004
2022,RN,Rio Grande do Norte,2404200,Goianinha,27079
1991,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,10447
1992,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,10557
1993,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,10714
1994,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,10836
1995,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,10954
1996,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11218
1997,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11346
1998,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11453
1999,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11561
2000,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11772
2001,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11909
2002,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12051
2003,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12180
2004,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12452
2005,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12602
2006,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12751
2007,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12374
2008,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12747
2009,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12835
2010,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12374
2011,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12420
2012,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12465
2013,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12934
2014,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12992
2015,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,13048
2016,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,13103
2017,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,13157
2018,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,12997
2019,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,13037
2020,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,13076
2021,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,13115
2022,RN,Rio Grande do Norte,2404309,Governador Dix-Sept Rosado,11926
1991,RN,Rio Grande do Norte,2404408,Grossos,9306
1992,RN,Rio Grande do Norte,2404408,Grossos,9384
1993,RN,Rio Grande do Norte,2404408,Grossos,9544
1994,RN,Rio Grande do Norte,2404408,Grossos,9652
1995,RN,Rio Grande do Norte,2404408,Grossos,9758
1996,RN,Rio Grande do Norte,2404408,Grossos,9486
1997,RN,Rio Grande do Norte,2404408,Grossos,7455
1998,RN,Rio Grande do Norte,2404408,Grossos,7479
1999,RN,Rio Grande do Norte,2404408,Grossos,7502
2000,RN,Rio Grande do Norte,2404408,Grossos,8249
2001,RN,Rio Grande do Norte,2404408,Grossos,8374
2002,RN,Rio Grande do Norte,2404408,Grossos,8452
2003,RN,Rio Grande do Norte,2404408,Grossos,8546
2004,RN,Rio Grande do Norte,2404408,Grossos,8743
2005,RN,Rio Grande do Norte,2404408,Grossos,8852
2006,RN,Rio Grande do Norte,2404408,Grossos,8961
2007,RN,Rio Grande do Norte,2404408,Grossos,9441
2008,RN,Rio Grande do Norte,2404408,Grossos,9741
2009,RN,Rio Grande do Norte,2404408,Grossos,9886
2010,RN,Rio Grande do Norte,2404408,Grossos,9393
2011,RN,Rio Grande do Norte,2404408,Grossos,9481
2012,RN,Rio Grande do Norte,2404408,Grossos,9566
2013,RN,Rio Grande do Norte,2404408,Grossos,9998
